PGSC0003DMT400000009	5327	465	0.8225000000000001	0.16987697524843456
PGSC0003DMT400000018	4118	390	0.8152000000000001	-0.25670919118781926
PGSC0003DMT400000043	3926	333	0.9875	-0.10546000648900276
PGSC0003DMT400000076	3644	243	0.8056000000000001	0.25835940452776585
PGSC0003DMT400000118	567	567	1.1	0.25964231760252704
PGSC0003DMT400000123	570	570	1.0648	0.2654991703759116
PGSC0003DMT400000091	5409	996	1.079	0.3635875268561409
PGSC0003DMT400000078	3644	243	0.8056000000000001	0.25835940452776585
PGSC0003DMT400000066	9492	276	0.5285	0.018920294526038873
PGSC0003DMT400000235	3276	423	0.9319	0.20984593420976147
PGSC0003DMT400000214	1379	525	1.1197	0.33273726119759633
PGSC0003DMT400000171	1818	1818	0.8977	0.1960250371554373
PGSC0003DMT400000187	769	405	0.868	0.093166264849564
PGSC0003DMT400000151	2523	471	0.7578	0.130894974898178
PGSC0003DMT400000197	717	717	0.8161	0.20325429302030784
PGSC0003DMT400000256	1452	423	0.837	0.011584496110356432
PGSC0003DMT400000186	3778	405	0.868	0.093166264849564
PGSC0003DMT400000243	8909	909	0.9218000000000001	0.2306379427366268
PGSC0003DMT400000162	6915	255	0.617	-0.06041417744966467
PGSC0003DMT400000488	3615	624	0.8716	0.2037438655810252
PGSC0003DMT400000548	3193	201	0.7232999999999999	0.022740234203514256
PGSC0003DMT400000323	2304	699	1.0312000000000001	0.09187385476804921
PGSC0003DMT400000363	5855	243	0.7984	0.06844840884763184
PGSC0003DMT400000418	2049	696	0.7102000000000002	0.11897289628916738
PGSC0003DMT400000470	3498	1344	1.0519	0.13720463249279724
PGSC0003DMT400000464	1620	264	1.0685	0.19516236513526658
PGSC0003DMT400000461	3966	180	0.4827	0.0014100918586944153
PGSC0003DMT400000791	5484	282	0.7894000000000001	0.06781810815222589
PGSC0003DMT400000685	2744	1047	0.6632	0.1047702022727775
PGSC0003DMT400000591	2917	375	0.8932000000000001	0.07692851072611077
PGSC0003DMT400000656	5654	972	1.107	0.2931673781095151
PGSC0003DMT400001003	6889	396	0.7555000000000001	-0.18093563598293116
PGSC0003DMT400000932	1542	384	0.8999	0.14252571453165014
PGSC0003DMT400000751	5345	480	1.2288000000000001	0.03341616866338844
PGSC0003DMT400000989	4729	933	1.0534000000000001	0.24325491732602944
PGSC0003DMT400000789	544	243	1.2221	0.3505932263168286
PGSC0003DMT400000593	517	204	0.8293000000000001	-0.14658263644721709
PGSC0003DMT400000875	1609	1341	1.0631	0.2210484275631539
PGSC0003DMT400000882	2984	564	0.8639	-0.032019406681631356
PGSC0003DMT400000650	3816	1785	1.0995000000000001	0.30105272735903277
PGSC0003DMT400000918	8764	360	0.8861999999999999	0.09579376365466542
PGSC0003DMT400000595	5779	282	0.7884	-0.010946086612718195
PGSC0003DMT400000911	5314	303	0.6502	-0.046304716780109834
PGSC0003DMT400000664	4313	399	0.9466000000000001	0.2747231602568981
PGSC0003DMT400000574	2737	300	0.7876000000000001	0.09826107835297458
PGSC0003DMT400000662	6363	252	0.6793	-0.2004923175703949
PGSC0003DMT400000714	667	207	0.6779	0.016616452010704927
PGSC0003DMT400000942	3576	618	0.8459	0.2230528769254424
PGSC0003DMT400000891	2406	2406	1.077	0.35187541195721345
PGSC0003DMT400000956	4690	2622	0.6016999999999999	0.18029410216355043
PGSC0003DMT400001644	3225	588	1.0681	0.22735621036989376
PGSC0003DMT400001774	6888	228	0.8533	-0.0079625512978159
