ERM93418	312	312	0.5124	0.053290298413195054
ERM93468	1533	1533	1.1698	0.022895305678100924
ERM93432	360	360	0.8243	0.03703118312691818
ERM93384	216	216	0.5393	-0.060874340301943615
ERM93469	372	372	0.6481999999999999	-0.08224027979125152
ERM93427	198	198	0.8581000000000001	0.10584122481979046
ERM93419	156	156	0.8170000000000001	-0.011990241290936721
ERM93473	9545	564	1.0741	0.19411920112715242
ERM93390	740	546	1.0535	0.20189475418377856
ERM93477	5283	303	0.9922000000000001	-0.11894246928466458
ERM93386	244	243	0.5501	-0.059446783210867396
ERM93405	402	195	0.7050000000000001	-0.16098982960306835
ERM93439	150	60	1.1772	-0.3594771558146932
ERM93408	486	486	0.71	-0.0025080905789315604
ERM93382	801	558	0.8541	0.10924152278405559
ERM93399	1030	906	1.0506	0.23411006662384648
ERM93537	11292	741	0.8678	0.19895762299096337
ERM93565	177	168	1.2664000000000002	0.2093238290875414
ERM93570	8157	768	0.7004	0.03705727757708465
ERM93577	6214	603	0.8835	0.10401584289138115
ERM93530	2399	1446	0.8025	0.1921423409762376
ERM93544	6260	288	0.8900000000000001	0.2123432819107499
ERM93559	19959	675	0.6865	0.16524669951106155
ERM93568	6290	1716	0.9899	0.19922835356314722
ERM93635	435	435	0.6982000000000002	0.09568862747660548
ERM93617	2051	198	1.0265	0.2174253578960157
ERM93670	303	303	0.7982	-0.015872495148963616
ERM93642	2498	336	0.7385	0.16320867829910246
ERM93714	1599	459	1.1054000000000002	0.1692752298976896
ERM93678	4432	834	1.1375	0.197812441042629
ERM93716	291	123	0.803	-0.0016225397619948068
ERM93590	1117	252	0.8767	0.1615400497394218
ERM93675	6925	1752	0.9107000000000001	0.1308897852273364
ERM93738	1233	543	0.9892000000000001	0.1236036856014152
ERM93622	10395	342	0.6944000000000001	0.12507236361875362
ERM93704	561	561	0.916	0.1323360227598993
ERM93661	2886	2886	0.7832	0.20696986097091052
ERM93640	642	642	1.0869	0.18366348129943433
ERM93616	528	372	0.7152000000000001	0.14434510430326083
ERM93720	1080	1080	0.8507	0.2543326264131909
ERM93693	210	210	0.9249999999999999	0.022159058428438905
ERM93669	4694	975	1.0891000000000002	0.1545969258902889
ERM93728	14101	324	1.0042	0.09834148622695955
ERM93736	16659	459	0.5932000000000001	0.14637490063199207
ERM93660	6039	480	1.016	0.18384861169425648
ERM93689	321	321	0.6248	0.07063713382582913
ERM93646	1425	1425	0.9997	0.23407025768643164
ERM93605	492	492	1.0643	0.18808548608358505
ERM93691	710	285	0.8935000000000001	0.0559299860253394
ERM93647	13922	429	0.6927000000000001	0.1520109026071602
ERM93911	303	303	0.9649000000000001	0.22447121384019628
ERM93776	480	480	0.8709	0.07277978035565144
ERM94130	1671	1671	1.0531000000000001	0.0722222690980249
ERM93969	40037	711	0.744	-0.023673281473599785
ERM93894	4058	2007	0.9545	0.18765336448637338
ERM93921	294	294	1.0735000000000001	0.14173469467407626
ERM93917	1198	1197	0.9585	0.16465943887058954
ERM93742	41187	1524	0.9307000000000001	0.2194031522569741
ERM94107	297	297	0.4533	0.05158148035549684
ERM94139	579	579	0.6146999999999999	0.044172324732594824
ERM93966	3828	3828	1.1876	0.19533888454739232
ERM93822	20037	816	0.9475	0.26795736141987353
ERM94003	597	597	0.5706	0.07492031020606911
ERM93953	771	240	0.5576999999999999	-0.04352422453738129
ERM93836	27688	366	0.5640999999999999	0.09547109193539252
ERM93927	1251	1251	1.0846	-0.0027225880034742913
ERM93867	498	498	0.8457000000000001	0.08021305396418746
ERM93930	319	318	0.6835	-0.07385697425654508
ERM93978	803	102	0.5942	0.0474835024398947
ERM94132	1242	237	0.6673	0.14256552318475563
ERM94018	19303	750	0.8965	0.13009865583943525
ERM93964	477	477	1.2688000000000001	0.0750288487944096
ERM93779	207	207	0.7597	-0.009653174049726203
ERM94109	7258	327	0.7158	0.038507688672518386
ERM93924	342	342	0.9393	-0.0049308774068690525
ERM94015	1119	1119	0.5781000000000001	0.1762498888785903
ERM94027	493	204	0.8589	0.1887633232235801
ERM93926	453	453	0.8777	0.08467800714304757
ERM93761	49219	585	1.0248	0.11743323435452999
ERM94076	3749	606	0.9775	0.16650933835183845
ERM93825	9440	294	0.6729	-0.20533757667414354
ERM94081	4081	987	1.0896000000000001	0.17350638243803054
ERM93770	396	396	1.1486	0.14970736441882185
ERM93891	158	84	1.0483	0.14073707243653183
ERM93984	758	273	0.6021000000000001	0.08467396247200758
ERM94001	331	291	0.7458	-0.04569903396504805
ERM93896	1078	588	0.8661	0.18735497535291235
ERM93788	1059	1059	0.9867000000000001	0.23554001377925157
ERM93799	1581	615	0.8841	0.12683136270026096
