KRG84467	67.0	103	3	3	311	591	693	2.9e-37	153.3
KRG84467	84.4	45	2	407	535	694	738	7.0e-15	79.0
KRG84467	67.0	103	3	3	311	628	730	7.2e-36	148.7
KRG84467	82.2	45	2	407	535	731	775	7.0e-15	79.0
KRG84467	58.3	103	3	3	311	589	691	2.0e-30	130.6
KRG84467	61.4	44	2	410	535	693	736	2.6e-09	60.5
KRG84467	52.7	74	3	78	299	666	739	1.1e-17	88.2
KRG84467	49.1	53	3	102	260	689	741	3.7e-08	56.6
KRG88199	57.4	284	1	40	888	5	284	4.6e-92	335.5
KRG88199	39.2	199	1	139	735	102	295	4.3e-37	152.9
KRG88199	33.6	229	1	82	765	81	304	3.6e-36	149.8
KRG88199	34.9	252	1	118	852	12	259	8.0e-36	148.7
KRG88199	36.7	199	1	139	735	104	297	2.6e-34	143.7
KRG88550	52.9	34	1	610	711	22	55	8.0e-05	45.4
KRG88550	68.2	22	1	640	705	36	57	5.2e-04	42.7
KRG88550	61.5	26	1	640	717	34	59	8.8e-04	42.0
KRG88618	37.2	78	2	2060	2293	558	625	6.2e-08	57.8
KRG88618	36.5	74	2	2060	2281	658	721	1.4e-07	56.6
KRG88618	33.9	56	3	1572	1739	601	655	1.2e-03	43.5
KRG88618	36.8	76	2	2060	2287	558	623	1.8e-07	56.2
KRG88618	40.8	71	2	2063	2275	563	623	2.4e-07	55.8
KRG88618	34.2	76	2	2060	2287	559	624	9.9e-06	50.4
KRG88662	95.3	85	2	5057	5311	203	287	5.4e-41	168.7
KRG88662	89.6	67	1	5692	5889	288	354	3.6e-29	129.4
KRG88662	37.1	170	3	1128	1637	117	201	1.7e-18	94.0
KRG88662	85.2	27	1	901	981	91	117	3.3e-06	53.1
KRG88662	92.9	85	2	5057	5311	246	330	5.9e-40	165.2
KRG88662	94.0	67	1	5692	5892	331	397	3.1e-33	142.9
KRG88662	40.8	174	3	1128	1637	155	243	1.5e-19	97.4
KRG88662	44.8	116	1	685	981	41	155	4.4e-11	69.3
KRG88662	90.6	85	2	5057	5311	247	331	3.8e-39	162.5
KRG88662	92.5	67	1	5692	5892	332	398	5.9e-32	138.7
KRG88662	40.2	174	3	1128	1637	156	244	5.8e-19	95.5
KRG88662	43.0	128	1	685	1014	41	167	1.4e-12	74.3
KRG88662	86.0	86	2	5057	5311	245	330	4.4e-35	149.1
KRG88662	91.2	68	1	5692	5892	331	398	2.5e-30	133.3
KRG88662	35.1	171	3	1128	1637	157	242	5.0e-15	82.4
KRG88662	75.0	28	1	898	981	130	157	9.5e-06	51.6
