AGP50805	99.6	500	1	1	1500	1	500	8.7e-285	976.5
AGP50805	99.8	500	1	1	1500	1	500	1.1e-284	976.1
AGP50805	98.4	500	1	1	1500	1	500	5.3e-282	967.2
AGP50805	98.0	502	1	1	1500	1	502	5.8e-281	963.8
AGP50805	97.0	500	1	1	1500	1	500	9.3e-279	956.4
HORVU0HR1G000080.1	59.6	99	2	1679	1975	98	161	7.1e-25	113.6
HORVU0HR1G000080.1	58.6	99	2	1679	1975	98	161	3.5e-24	111.3
HORVU0HR1G000080.1	56.6	99	2	1679	1975	98	161	3.9e-23	107.8
HORVU0HR1G000080.1	47.5	99	2	1679	1975	98	161	2.9e-18	91.7
HORVU0HR1G000620.14	34.5	148	3	999	1439	213	358	7.4e-19	93.2
HORVU0HR1G000620.14	34.2	149	3	1002	1439	212	358	9.1e-17	86.3
HORVU0HR1G000620.14	34.8	135	3	1032	1436	213	344	3.5e-16	84.3
HORVU0HR1G000620.14	33.1	136	3	1032	1439	214	346	1.3e-15	82.4
HORVU0HR1G000620.14	29.2	144	3	1008	1433	299	437	1.2e-08	59.3
HORVU0HR1G003170.1	90.1	71	1	1	213	1	66	1.4e-26	115.9
HORVU0HR1G003170.1	90.1	71	1	1	213	1	66	1.4e-26	115.9
HORVU0HR1G003170.1	90.1	71	1	1	213	1	66	1.4e-26	115.9
HORVU0HR1G003170.1	90.1	71	1	1	213	1	66	1.4e-26	115.9
HORVU0HR1G003170.1	88.7	71	1	1	213	1	66	3.0e-26	114.8
HORVU0HR1G001880.1	50.5	325	2	4502	5470	952	1215	1.1e-80	300.4
HORVU0HR1G001880.1	81.2	85	1	5524	5778	1193	1277	9.6e-32	137.9
HORVU0HR1G001880.1	30.2	348	3	3273	4316	757	953	9.9e-29	127.9
HORVU0HR1G001880.1	30.5	311	1	2809	3720	684	875	2.4e-22	106.7
HORVU0HR1G001880.1	29.5	190	2	1793	2362	558	684	1.4e-19	97.4
HORVU0HR1G001880.1	34.4	157	3	714	1184	384	490	1.7e-12	73.9
HORVU0HR1G001880.1	45.7	324	2	4502	5470	703	967	3.9e-73	275.4
HORVU0HR1G001880.1	71.4	84	1	5524	5775	945	1028	6.4e-28	125.2
HORVU0HR1G001880.1	43.2	118	3	3963	4316	630	704	7.1e-19	95.1
HORVU0HR1G001880.1	52.9	51	2	2036	2188	337	387	6.1e-10	65.5
HORVU0HR1G001880.1	56.8	44	1	3535	3666	563	606	5.7e-08	58.9
HORVU0HR1G001880.1	30.3	155	3	747	1184	109	223	2.8e-07	56.6
HORVU0HR1G001880.1	53.5	43	3	3276	3404	507	549	6.3e-07	55.5
HORVU0HR1G001880.1	69.2	26	2	3803	3880	605	630	1.9e-03	43.9
HORVU0HR1G001880.1	25.2	322	2	4523	5470	568	815	1.9e-19	97.1
HORVU0HR1G001880.1	42.1	76	1	5524	5751	793	868	9.3e-11	68.2
HORVU0HR1G001880.1	46.3	41	3	3276	3398	375	415	6.9e-06	52.0
HORVU0HR1G001880.1	42.6	47	1	3526	3666	424	470	1.5e-05	50.8
HORVU0HR1G001880.1	26.6	349	2	4508	5479	679	983	2.5e-16	86.7
HORVU0HR1G001880.1	47.6	82	1	5542	5775	964	1045	1.0e-12	74.7
HORVU0HR1G001880.1	43.1	58	1	3538	3711	539	596	3.3e-08	59.7
HORVU0HR1G001880.1	24.5	388	2	4508	5479	608	917	3.1e-14	79.7
HORVU0HR1G001880.1	45.1	82	1	5542	5775	898	979	6.5e-12	72.0
HORVU0HR1G001880.1	41.3	63	1	3523	3711	463	525	8.7e-09	61.6
HORVU0HR1G001880.20	50.5	325	3	1638	2606	952	1215	5.8e-81	300.4
HORVU0HR1G001880.20	81.2	85	2	2660	2914	1193	1277	5.0e-32	137.9
HORVU0HR1G001880.20	30.2	348	1	409	1452	757	953	5.1e-29	127.9
HORVU0HR1G001880.20	41.2	51	2	17	166	711	761	2.2e-03	42.7
HORVU0HR1G001880.20	45.7	324	3	1638	2606	703	967	2.0e-73	275.4
HORVU0HR1G001880.20	71.4	84	2	2660	2911	945	1028	3.3e-28	125.2
HORVU0HR1G001880.20	43.2	118	1	1099	1452	630	704	3.7e-19	95.1
HORVU0HR1G001880.20	56.8	44	2	671	802	563	606	2.9e-08	58.9
HORVU0HR1G001880.20	53.5	43	1	412	540	507	549	3.2e-07	55.5
HORVU0HR1G001880.20	69.2	26	3	939	1016	605	630	9.8e-04	43.9
HORVU0HR1G001880.20	25.2	322	3	1659	2606	568	815	9.7e-20	97.1
HORVU0HR1G001880.20	42.1	76	2	2660	2887	793	868	4.8e-11	68.2
HORVU0HR1G001880.20	46.3	41	1	412	534	375	415	3.6e-06	52.0
HORVU0HR1G001880.20	42.6	47	2	662	802	424	470	8.0e-06	50.8
HORVU0HR1G001880.20	45.0	40	1	1081	1200	488	527	6.3e-03	41.2
HORVU0HR1G001880.20	26.6	349	3	1644	2615	679	983	1.3e-16	86.7
HORVU0HR1G001880.20	47.6	82	2	2678	2911	964	1045	5.2e-13	74.7
HORVU0HR1G001880.20	43.1	58	2	674	847	539	596	1.7e-08	59.7
HORVU0HR1G001880.20	24.5	388	3	1644	2615	608	917	1.6e-14	79.7
HORVU0HR1G001880.20	45.1	82	2	2678	2911	898	979	3.4e-12	72.0
HORVU0HR1G001880.20	41.3	63	2	659	847	463	525	4.5e-09	61.6
HORVU0HR1G005360.3	34.0	153	1	238	696	32	121	7.9e-15	82.4
HORVU0HR1G005360.3	33.6	113	2	782	1120	120	198	9.6e-13	75.5
HORVU0HR1G005360.3	45.0	40	1	9616	9735	385	424	1.0e-06	55.5
HORVU0HR1G005360.3	51.2	41	2	8678	8800	208	248	2.3e-06	54.3
HORVU0HR1G005360.3	32.7	153	1	238	696	31	120	6.7e-14	79.3
HORVU0HR1G005360.3	29.1	134	2	761	1162	112	207	1.4e-11	71.6
HORVU0HR1G005360.3	52.5	40	1	9616	9735	357	396	3.5e-07	57.0
HORVU0HR1G005360.3	43.9	41	2	8678	8800	207	247	1.3e-04	48.5
HORVU0HR1G005360.3	31.0	168	1	238	729	30	134	1.5e-13	78.2
HORVU0HR1G005360.3	30.7	127	2	9329	9706	323	443	1.2e-10	68.6
HORVU0HR1G005360.3	29.2	113	2	782	1120	118	196	2.0e-10	67.8
HORVU0HR1G005360.3	51.2	41	2	8678	8800	206	246	7.9e-07	55.8
HORVU0HR1G005360.3	51.2	41	1	9616	9735	385	425	8.7e-06	52.4
HORVU0HR1G005360.3	30.7	153	1	238	696	30	119	1.9e-13	77.8
HORVU0HR1G005360.3	29.9	134	2	761	1162	111	206	3.7e-12	73.6
HORVU0HR1G005360.3	52.5	40	1	9616	9735	356	395	3.5e-07	57.0
HORVU0HR1G005360.3	46.3	41	2	8678	8800	206	246	3.3e-05	50.4
HORVU0HR1G005360.3	31.4	153	1	238	696	30	119	3.3e-13	77.0
HORVU0HR1G005360.3	33.1	118	2	761	1114	111	194	8.2e-12	72.4
HORVU0HR1G005360.3	47.5	40	1	9616	9735	356	395	6.7e-06	52.8
HORVU0HR1G005360.3	46.5	43	2	8672	8800	204	246	1.5e-05	51.6
HORVU0HR1G006680.2	66.3	267	1	4	774	3	260	1.5e-89	327.4
HORVU0HR1G006680.2	64.6	263	1	4	774	3	256	1.0e-82	304.7
HORVU0HR1G006680.2	37.3	241	1	49	765	11	226	2.7e-30	130.6
HORVU0HR1G006680.2	40.9	171	1	271	774	55	211	7.5e-25	112.5
HORVU0HR1G006680.2	32.6	221	1	112	774	18	211	6.0e-22	102.8
HORVU0HR1G005330.5	52.7	55	1	616	780	73	126	3.5e-12	70.1
HORVU0HR1G005330.5	50.8	61	1	604	771	76	135	2.2e-11	67.4
HORVU0HR1G005330.5	42.3	71	1	568	771	85	154	1.1e-10	65.1
HORVU0HR1G005330.5	36.1	97	1	487	771	74	166	1.1e-10	65.1
HORVU0HR1G005330.5	48.4	64	1	559	750	104	165	7.2e-10	62.4
HORVU0HR1G005300.2	66.1	124	1	5776	6147	140	262	2.5e-40	166.4
HORVU0HR1G005300.2	79.5	83	2	632	880	72	154	1.9e-35	150.2
HORVU0HR1G005300.2	50.0	72	3	15	230	2	72	9.1e-14	78.2
HORVU0HR1G005300.2	61.3	124	1	5776	6147	135	257	2.6e-37	156.4
HORVU0HR1G005300.2	56.6	83	2	632	880	67	149	5.5e-27	122.1
HORVU0HR1G005300.2	50.7	67	3	30	230	1	67	1.9e-11	70.5
