OS01T0100700-01	81.3	91	3	225	497	21	111	4.5e-39	160.2
OS01T0100700-01	94.4	71	1	937	1149	109	179	7.6e-31	132.9
OS01T0100700-01	82.2	90	3	228	497	32	121	2.2e-38	157.9
OS01T0100700-01	91.5	71	1	937	1149	119	189	1.7e-30	131.7
OS01T0100700-01	82.2	90	3	228	497	32	121	2.9e-38	157.5
OS01T0100700-01	93.0	71	1	937	1149	119	189	9.9e-31	132.5
OS01T0100700-01	94.4	71	1	937	1149	66	136	5.8e-31	133.3
OS01T0100700-01	92.6	68	3	294	497	1	68	2.9e-30	131.0
OS01T0102800-01	83.9	762	1	313	2598	324	964	0.0e+00	1194.1
OS01T0102800-01	100.0	223	3	2691	3359	965	1187	2.0e-109	395.2
OS01T0102800-01	100.0	57	2	2	172	271	327	4.4e-24	111.7
OS01T0102800-01	64.9	769	1	313	2598	333	977	2.2e-262	903.3
OS01T0102800-01	56.2	226	3	2691	3359	978	1186	5.6e-56	217.6
OS01T0102800-01	30.2	732	1	364	2412	348	917	1.9e-80	298.9
OS01T0102800-01	28.4	539	1	427	1794	129	632	4.6e-66	251.1
OS01T0102800-01	41.0	61	1	2158	2337	633	693	4.1e-06	52.0
OS01T0102800-01	34.1	469	1	436	1800	266	702	8.7e-65	246.9
OS01T0100466-00	63.9	335	-3	1163	165	9	340	1.7e-126	450.3
OS01T0100466-00	65.6	32	-2	99	4	332	363	1.1e-05	48.9
OS01T0100466-00	60.6	335	-3	1163	165	13	343	8.9e-120	427.9
OS01T0100466-00	62.5	32	-2	99	4	335	366	9.5e-05	45.8
OS01T0100466-00	58.9	333	-3	1157	165	14	342	2.9e-118	422.9
OS01T0100466-00	77.3	22	-2	69	4	344	365	6.2e-04	43.1
OS01T0100466-00	47.6	338	-3	1163	165	6	330	6.0e-84	308.9
OS01T0100466-00	75.0	24	-2	75	4	330	353	1.9e-05	48.1
OS01T0100466-00	47.8	322	-3	1130	165	23	328	1.9e-82	303.9
OS01T0100466-00	62.5	32	-2	99	4	320	351	2.5e-05	47.8
OS01T0108600-01	30.5	128	3	1953	2336	53	176	1.7e-12	72.8
OS01T0108600-01	29.6	125	3	1953	2327	53	173	1.4e-11	69.7
OS01T0114700-00	43.1	894	2	77	2686	5	633	1.3e-177	621.3
OS01T0114700-00	50.2	319	2	1769	2710	320	633	1.3e-89	328.9
OS01T0114700-00	49.0	306	2	1772	2671	304	596	2.0e-85	315.1
OS01T0114700-00	46.5	312	2	1769	2695	310	617	1.3e-84	312.4
OS01T0114700-00	48.1	310	2	1772	2692	488	793	1.7e-84	312.0
OS01T0113400-01	79.4	359	-1	2002	929	277	635	3.3e-166	584.7
OS01T0113400-01	51.0	353	1	5443	6471	284	634	1.2e-94	347.1
OS01T0113400-01	40.1	299	-2	3777	2956	1	273	4.7e-48	192.2
OS01T0113400-01	51.3	316	-1	1849	914	320	632	1.9e-89	329.7
OS01T0113400-01	47.1	312	1	5569	6474	320	628	6.8e-79	294.7
OS01T0113400-01	48.9	311	-1	1849	926	310	617	2.0e-86	319.7
OS01T0113400-01	41.5	369	1	5446	6519	269	632	5.9e-75	281.6
OS01T0113400-01	50.7	300	-1	1846	956	488	784	7.5e-86	317.8
OS01T0113400-01	46.5	301	1	5572	6447	488	784	6.1e-72	271.6
OS01T0113400-01	50.2	301	-1	1849	956	485	780	2.8e-85	315.8
OS01T0113400-01	45.2	303	1	5569	6447	485	780	1.6e-72	273.5
OS01T0113800-01	40.8	1013	2	140	3112	5	635	1.7e-182	637.9
OS01T0113800-01	50.8	319	2	2189	3133	320	634	2.0e-90	332.0
OS01T0113800-01	48.4	312	2	2189	3115	310	617	1.1e-88	326.2
OS01T0113800-01	49.7	320	2	2192	3136	338	649	1.1e-88	326.2
OS01T0113800-01	51.0	300	2	2189	3085	485	780	4.2e-88	324.3
OS01T0119000-01	45.2	389	2	1715	2809	82	465	2.3e-87	321.6
OS01T0119000-01	41.2	388	2	1676	2812	195	576	3.7e-85	314.3
OS01T0119000-01	39.9	386	2	1679	2806	203	581	4.7e-80	297.4
OS01T0119000-01	38.0	392	2	1685	2809	177	565	1.3e-74	279.3
OS01T0124600-00	43.3	261	1	1	558	1	250	6.0e-53	204.9
OS01T0124600-00	42.9	261	1	1	558	1	250	3.0e-52	202.6
OS01T0124600-00	47.4	135	1	154	558	3	123	1.2e-24	110.9
OS01T0124600-00	50.0	68	1	358	561	5	64	1.0e-15	81.3
OS01T0124600-00	46.4	69	1	358	564	4	67	5.5e-14	75.5
OS01T0140100-01	52.2	485	1	106	1542	25	500	4.3e-137	486.1
OS01T0140100-01	52.2	406	1	346	1542	91	484	1.9e-108	391.0
OS01T0140100-01	49.0	435	1	253	1542	53	470	1.6e-107	387.9
OS01T0140100-01	41.8	366	1	478	1542	76	434	3.2e-71	267.3
OS01T0140100-01	39.8	400	1	361	1542	89	464	1.7e-69	261.5
OS01T0128800-01	27.9	86	1	4564	4815	316	401	1.7e-05	50.8
OS01T0128800-01	34.8	69	1	4567	4767	302	370	1.7e-05	50.8
OS01T0128800-01	51.4	37	1	5152	5262	3	39	9.4e-04	45.1
OS01T0128250-01	62.1	66	-1	754	557	137	202	2.0e-18	91.7
OS01T0128250-01	61.8	34	-3	521	420	180	213	4.3e-05	47.4
OS01T0128250-01	28.2	78	-2	336	103	216	263	1.4e-03	42.4
OS01T0128250-01	53.0	66	-1	793	596	124	189	4.9e-17	87.0
OS01T0128250-01	55.9	34	-3	521	420	180	213	6.2e-04	43.5
OS01T0128250-01	64.7	51	-1	766	614	136	186	1.4e-16	85.5
OS01T0128250-01	48.6	35	-3	974	870	101	135	3.1e-03	41.2
OS01T0128250-01	50.0	72	-1	754	539	132	203	2.1e-15	81.6
OS01T0128250-01	24.7	162	-2	558	103	130	258	3.0e-06	51.2
OS01T0128250-01	54.5	66	-1	754	557	134	199	4.6e-15	80.5
OS01T0128250-01	30.1	83	-2	351	103	208	260	5.6e-05	47.0
OS01T0117600-01	52.5	322	2	1301	2245	314	633	1.8e-93	341.7
OS01T0117600-01	43.8	370	2	1232	2299	503	869	3.8e-83	307.4
OS01T0117600-01	45.2	336	2	1319	2299	329	659	1.9e-82	305.1
OS01T0117600-01	46.9	307	2	1316	2224	287	592	9.4e-82	302.8
OS01T0117600-01	45.8	349	2	1199	2224	755	1092	1.2e-81	302.4
OS01T0117900-02	47.2	163	2	575	1057	106	225	8.4e-33	139.8
OS01T0117900-02	26.2	400	3	129	1325	28	278	8.4e-17	86.7
OS01T0117900-02	43.8	105	1	1420	1734	279	348	9.3e-16	83.2
OS01T0117900-02	39.5	172	2	575	1057	91	219	2.4e-27	121.7
OS01T0117900-02	29.4	398	3	138	1325	16	272	2.8e-20	98.2
OS01T0117900-02	49.5	105	1	1420	1734	273	342	2.4e-19	95.1
OS01T0117900-02	38.6	166	2	575	1057	81	203	4.2e-24	110.9
OS01T0117900-02	52.9	51	3	1170	1322	205	255	2.0e-10	65.5
OS01T0117900-02	35.2	105	1	1420	1734	257	326	5.8e-10	63.9
OS01T0117900-02	49.1	57	3	138	308	6	62	4.2e-08	57.8
OS01T0117900-02	39.2	153	2	632	1057	109	218	7.4e-21	100.1
OS01T0117900-02	50.5	105	1	1420	1734	272	341	9.6e-21	99.8
OS01T0117900-02	28.7	404	3	114	1325	7	271	9.6e-21	99.8
OS01T0117900-02	31.7	161	2	593	1057	90	207	5.6e-13	73.9
OS01T0117900-02	43.3	67	3	114	314	2	67	3.3e-05	48.1
OS01T0117900-02	26.0	104	1	1420	1731	261	329	1.4e-03	42.7
OS01T0137700-01	27.3	143	3	162	584	12	143	2.4e-04	45.4
OS01T0134500-01	74.3	101	1	3091	3393	173	271	3.6e-45	181.8
OS01T0134500-01	69.7	109	3	2424	2750	73	181	9.1e-41	167.2
OS01T0134500-01	60.9	69	2	107	313	7	75	5.2e-20	98.2
OS01T0134500-01	79.2	101	1	3091	3390	170	270	6.1e-45	181.0
OS01T0134500-01	71.7	106	3	2433	2750	73	178	9.1e-41	167.2
OS01T0134500-01	60.0	70	2	104	313	3	72	4.7e-21	101.7
OS01T0134500-01	73.4	94	1	3091	3372	174	267	3.7e-42	171.8
OS01T0134500-01	61.3	106	3	2433	2750	77	182	1.6e-32	139.8
OS01T0134500-01	54.3	70	2	104	313	7	76	1.1e-17	90.5
OS01T0126900-01	99.8	489	3	951	2417	84	572	2.4e-300	1028.9
OS01T0126900-01	100.0	83	1	223	471	1	83	8.0e-25	113.6
OS01T0126900-01	69.7	495	3	951	2417	139	621	1.1e-204	711.1
OS01T0126900-01	66.7	39	1	355	471	100	138	3.6e-09	61.6
OS01T0126900-01	68.2	507	3	945	2417	12	518	1.1e-204	711.1
OS01T0126900-01	67.4	491	3	951	2417	80	566	4.9e-200	695.7
OS01T0126900-01	66.7	45	1	337	471	35	79	1.5e-10	66.2
OS01T0126900-01	57.7	492	3	951	2417	78	565	4.0e-170	596.3
OS01T0121000-01	33.3	66	2	104	298	13	78	5.2e-05	46.2
OS01T0129600-00	84.4	64	2	71	262	1	64	8.8e-29	125.6
OS01T0129600-00	54.6	97	1	352	633	65	158	6.7e-21	99.4
OS01T0129600-00	81.0	63	2	71	259	1	63	1.3e-27	121.7
OS01T0129600-00	56.5	85	1	349	588	64	148	1.5e-20	98.2
OS01T0129600-00	77.8	63	2	71	259	1	63	2.4e-26	117.5
OS01T0129600-00	66.7	72	1	349	549	64	135	5.7e-20	96.3
OS01T0129600-00	70.5	61	2	77	259	1	61	1.0e-21	102.1
OS01T0129600-00	56.5	69	1	343	537	60	128	9.4e-15	79.0
OS01T0129600-00	68.9	61	2	77	259	1	61	1.8e-21	101.3
OS01T0129600-00	59.3	54	1	349	510	62	115	1.0e-13	75.5
OS01T0136800-01	52.1	422	2	3575	4810	268	650	3.5e-104	378.3
OS01T0136800-01	51.3	390	2	3695	4825	306	660	4.0e-100	364.8
OS01T0136800-01	50.7	381	2	3746	4837	278	626	8.4e-98	357.1
OS01T0136800-01	55.6	333	2	3746	4744	347	643	2.1e-96	352.4
OS01T0136800-01	43.7	355	2	3725	4780	328	648	4.0e-76	285.0
OS01T0134700-01	52.7	167	1	670	1167	81	243	7.3e-43	173.3
OS01T0134700-01	35.7	182	3	1242	1787	237	383	3.1e-25	114.8
OS01T0134700-01	50.7	152	1	700	1146	95	244	9.3e-38	156.4
OS01T0134700-01	34.5	177	3	1242	1763	245	391	6.9e-25	113.6
OS01T0134700-01	49.0	151	1	700	1146	84	233	1.6e-37	155.6
OS01T0134700-01	32.6	218	3	1242	1886	234	415	6.4e-23	107.1
OS01T0134700-01	48.3	151	1	700	1146	99	248	1.0e-36	152.9
OS01T0134700-01	30.2	275	3	1242	2063	249	478	8.1e-26	116.7
OS01T0134700-01	42.9	163	1	703	1179	89	250	2.0e-32	138.7
OS01T0134700-01	34.4	192	3	1242	1808	240	399	2.6e-24	111.7
OS01T0116100-01	81.8	357	-3	1547	477	279	635	3.1e-174	610.5
OS01T0116100-01	39.5	281	-1	3559	2804	2	266	2.9e-39	162.2
OS01T0116100-01	51.6	312	-3	1400	477	320	627	2.0e-88	325.5
OS01T0116100-01	50.2	303	-3	1397	504	338	634	2.7e-85	315.1
OS01T0116100-01	49.4	312	-3	1400	474	485	790	3.5e-85	314.7
OS01T0116100-01	49.7	302	-3	1400	504	310	607	1.3e-84	312.8
OS01T0138400-01	49.7	344	1	2617	3615	784	1092	7.9e-91	333.6
OS01T0138400-01	48.5	355	1	2626	3684	304	631	2.6e-89	328.6
OS01T0138400-01	45.8	384	1	2470	3615	283	634	9.7e-89	326.6
OS01T0138400-01	48.7	376	1	2605	3675	531	877	1.3e-88	326.2
OS01T0138400-01	51.0	335	1	2614	3615	295	594	1.7e-88	325.9
OS01T0151700-01	40.8	147	3	1368	1808	34	140	1.6e-25	116.3
OS01T0151700-01	26.6	350	2	1901	2950	140	317	4.0e-21	101.7
OS01T0151700-01	50.8	59	2	257	433	5	62	5.2e-05	48.1
OS01T0151700-01	42.9	147	3	1368	1808	35	141	7.8e-25	114.0
OS01T0151700-01	25.9	347	2	1901	2941	141	314	9.5e-23	107.1
OS01T0151700-01	69.7	33	2	254	352	5	37	3.4e-04	45.4
OS01T0151700-01	40.7	86	3	1362	1607	60	145	6.0e-09	61.2
OS01T0151700-01	31.1	148	3	1368	1808	93	201	1.6e-06	53.1
OS01T0151700-01	36.4	99	3	1368	1661	91	182	2.8e-06	52.4
OS01T0175700-01	53.7	205	3	201	815	34	173	5.3e-48	191.4
OS01T0175700-01	64.6	113	2	3098	3433	416	528	1.3e-33	143.7
OS01T0175700-01	60.2	83	1	3577	3825	522	604	1.1e-24	114.0
OS01T0175700-01	64.6	65	3	1950	2138	284	348	1.4e-19	97.1
OS01T0175700-01	65.5	55	2	1664	1828	230	284	2.2e-17	89.7
OS01T0175700-01	66.1	59	2	884	1060	172	230	1.9e-16	86.7
OS01T0175700-01	76.5	34	1	2494	2595	341	374	4.9e-09	62.0
OS01T0175700-01	38.0	50	1	1	150	1	50	4.7e-04	45.4
OS01T0175700-01	58.8	34	3	2688	2789	376	409	1.1e-03	44.3
OS01T0175700-01	61.8	34	3	4005	4106	638	670	1.4e-03	43.9
OS01T0175700-01	52.2	203	3	207	815	41	178	4.5e-47	188.3
OS01T0175700-01	67.9	112	2	3089	3415	420	531	4.4e-34	145.2
OS01T0175700-01	58.3	96	1	3550	3825	518	613	7.5e-26	117.9
OS01T0175700-01	78.5	65	3	1950	2138	289	353	5.9e-23	108.2
OS01T0175700-01	49.0	102	2	1661	1966	234	321	1.0e-19	97.4
OS01T0175700-01	59.3	59	2	884	1060	177	235	1.4e-16	87.0
OS01T0175700-01	81.2	32	1	2503	2598	349	380	6.4e-09	61.6
OS01T0175700-01	42.0	50	1	1	150	6	55	1.5e-05	50.4
OS01T0175700-01	50.2	203	3	207	815	41	178	3.2e-45	182.2
OS01T0175700-01	65.4	104	2	3110	3415	428	531	3.1e-32	139.0
OS01T0175700-01	62.7	83	1	3577	3825	531	613	2.8e-25	115.9
OS01T0175700-01	78.5	65	3	1950	2138	289	353	2.3e-22	106.3
OS01T0175700-01	46.1	102	2	1661	1966	234	321	3.7e-17	89.0
OS01T0175700-01	56.9	58	2	884	1057	177	234	7.0e-16	84.7
OS01T0175700-01	75.8	33	1	2500	2598	348	380	1.1e-08	60.8
OS01T0175700-01	39.1	46	1	13	150	10	55	1.5e-05	50.4
OS01T0175700-01	63.3	30	3	4005	4094	636	665	2.6e-02	39.7
OS01T0175700-01	49.5	204	3	204	815	35	173	4.2e-45	181.8
OS01T0175700-01	60.4	106	2	3113	3415	420	525	1.8e-27	123.2
OS01T0175700-01	61.2	80	1	3577	3816	525	604	3.8e-22	105.5
OS01T0175700-01	63.1	65	3	1950	2138	284	348	7.5e-18	91.3
OS01T0175700-01	50.0	78	2	1661	1894	229	306	1.2e-15	84.0
OS01T0175700-01	40.7	59	2	884	1060	172	230	9.8e-10	64.3
OS01T0175700-01	75.0	32	1	2503	2598	344	375	3.2e-08	59.3
OS01T0175700-01	38.6	44	1	19	150	7	50	1.2e-04	47.4
OS01T0175700-01	49.0	204	3	204	815	35	173	1.2e-44	180.3
OS01T0175700-01	57.5	106	2	3113	3415	420	525	1.2e-26	120.6
OS01T0175700-01	61.2	80	1	3577	3816	525	604	3.8e-22	105.5
OS01T0175700-01	63.1	65	3	1950	2138	284	348	5.8e-18	91.7
OS01T0175700-01	56.9	65	2	1661	1855	229	293	1.4e-16	87.0
OS01T0175700-01	44.1	59	2	884	1060	172	230	7.5e-10	64.7
OS01T0175700-01	78.1	32	1	2503	2598	344	375	2.4e-08	59.7
OS01T0172400-05	100.0	144	2	812	1243	669	812	3.4e-82	303.5
OS01T0172400-05	100.0	111	1	1	333	558	668	6.2e-60	229.6
OS01T0172400-05	89.6	144	2	812	1243	669	812	5.2e-75	279.6
OS01T0172400-05	91.0	111	1	1	333	558	668	1.3e-54	211.8
OS01T0172400-05	81.2	144	2	812	1243	667	810	3.9e-70	263.5
OS01T0172400-05	78.6	112	1	1	333	555	666	1.6e-47	188.3
OS01T0172400-05	81.2	144	2	812	1243	666	809	1.5e-69	261.5
OS01T0172400-05	79.3	111	1	1	333	555	665	4.9e-49	193.4
OS01T0172400-05	81.9	144	2	812	1243	665	808	4.3e-69	260.0
OS01T0172400-05	80.2	111	1	1	333	554	664	1.9e-48	191.4
OS01T0153800-00	41.8	335	1	94	1077	2	326	8.8e-69	258.5
OS01T0153800-00	35.2	335	1	118	1095	28	344	3.4e-44	176.8
OS01T0153800-00	34.2	304	1	223	1077	62	349	1.1e-42	171.8
