EER87693	48.8	281	1	1594	2436	224	411	9.8e-61	234.6
EER87693	33.0	485	3	5652	7106	680	897	4.3e-48	192.6
EER87693	89.8	88	2	3053	3316	412	499	1.3e-39	164.5
EER87693	82.8	93	1	7204	7482	896	988	1.5e-37	157.5
EER87693	90.2	82	3	1206	1451	154	235	1.1e-35	151.4
EER87693	89.9	69	2	923	1129	87	155	1.9e-27	124.0
EER87693	56.2	96	1	4402	4683	535	630	9.6e-24	111.7
EER87693	81.0	42	1	3652	3777	495	536	2.6e-13	77.0
EER87693	71.4	49	2	5423	5569	635	683	2.6e-13	77.0
EER87693	43.7	103	3	111	419	1	87	9.3e-11	68.6
EER87693	34.6	283	1	1594	2436	238	427	1.4e-35	151.0
EER87693	71.1	76	2	3056	3283	429	504	1.3e-25	117.9
EER87693	64.6	79	3	1206	1442	168	246	6.7e-25	115.5
EER87693	79.7	69	2	923	1129	101	169	4.3e-24	112.8
EER87693	47.9	94	1	7204	7482	902	995	2.5e-19	97.1
EER87693	43.8	89	3	6840	7106	815	903	9.0e-14	78.6
EER87693	33.5	155	3	5661	6119	689	815	8.5e-12	72.0
EER87693	61.6	73	3	1206	1424	446	518	1.1e-22	108.2
EER87693	50.0	92	2	3044	3316	738	829	5.1e-17	89.4
EER87693	62.3	69	2	923	1129	380	447	8.7e-17	88.6
EER87693	43.0	93	1	7207	7482	1252	1344	2.6e-13	77.0
EER87693	60.4	48	1	2296	2439	694	741	7.4e-08	58.9
EER87693	36.5	85	3	6843	7097	1165	1249	7.4e-08	58.9
EER87693	49.3	71	2	923	1129	174	244	7.2e-11	68.9
EER87693	41.2	80	3	1206	1427	243	322	1.2e-10	68.2
EER87693	48.3	60	2	3056	3235	525	584	3.9e-09	63.2
EER87693	61.3	31	1	2347	2439	494	524	5.5e-03	42.7
EER87693	31.1	106	2	3056	3352	1672	1777	1.2e-05	51.6
EER87695	41.4	377	1	439	1545	198	555	1.8e-67	254.6
EER87695	37.2	387	1	442	1545	264	640	8.9e-59	225.7
EER87695	38.9	334	1	592	1545	294	623	9.2e-56	215.7
EER87695	32.1	377	1	457	1542	123	485	3.4e-34	144.1
EER87695	30.4	296	1	718	1542	260	545	3.1e-27	120.9
EER87689	76.1	71	-2	6628	6416	552	622	1.0e-26	121.3
EER87689	76.1	67	-2	6628	6428	570	636	1.1e-25	117.9
EER87689	46.3	123	1	5464	5829	619	739	1.4e-20	100.9
EER87689	52.3	88	2	2960	3202	203	289	4.7e-16	85.9
EER87689	57.1	35	3	5082	5186	544	578	1.7e-02	40.8
EER87689	44.1	127	1	5437	5808	477	603	3.5e-19	96.3
EER87689	61.1	36	3	5082	5189	412	447	4.6e-03	42.7
EER87689	65.6	61	-2	6616	6434	548	608	2.3e-18	93.6
EER87733	36.4	461	1	262	1536	47	501	7.6e-58	222.6
EER87733	31.9	436	1	229	1536	335	761	9.3e-56	215.7
EER87733	34.3	440	1	235	1536	106	539	1.2e-55	215.3
EER87733	48.5	326	1	562	1536	207	526	4.6e-55	213.4
EER87733	37.1	466	1	229	1536	184	641	1.8e-54	211.5
EER87778	80.6	36	1	4363	4470	287	322	1.1e-10	67.8
EER87778	72.7	33	3	429	527	3	35	2.5e-07	56.6
EER87778	63.3	30	1	3535	3624	225	254	3.1e-05	49.7
EER87778	61.8	34	3	4938	5039	341	374	1.2e-04	47.8
EER87778	64.3	28	3	3756	3839	257	284	3.4e-04	46.2
EER87778	72.2	36	1	4363	4470	296	331	6.0e-09	62.0
EER87778	72.7	33	3	429	527	3	35	7.4e-07	55.1
EER87778	73.3	30	3	4947	5036	353	382	1.4e-05	50.8
EER87778	54.3	35	1	3520	3624	229	263	1.2e-04	47.8
EER87778	60.7	28	3	3756	3839	266	293	1.7e-03	43.9
EER87778	81.8	22	2	4640	4705	331	352	2.2e-03	43.5
EER87746	100.0	33	2	119	217	1	33	1.9e-11	70.1
EER87746	88.0	25	2	4271	4345	33	57	9.1e-06	51.2
EER87746	78.8	33	2	119	217	1	33	2.6e-08	59.7
EER87753	96.5	113	1	91	429	7	119	9.0e-57	218.0
EER87753	96.5	113	1	91	429	7	119	9.0e-57	218.0
EER87753	68.6	137	1	25	429	6	136	1.2e-40	164.5
EER87753	68.6	137	1	25	429	6	136	1.2e-40	164.5
EER87753	68.9	122	1	61	426	14	132	4.2e-38	156.0
EER87820	31.8	856	1	40	2604	1	380	9.4e-92	336.3
EER87820	32.2	858	1	40	2604	1	382	4.4e-89	327.4
EER87820	27.9	599	1	40	1824	1	296	1.5e-52	206.1
EER87820	40.7	59	1	2428	2604	325	383	4.2e-07	55.1
EER87820	61.3	31	3	1914	2006	296	326	3.3e-04	45.4
EER87820	42.0	138	1	133	543	148	252	1.1e-18	93.6
EER87820	41.3	138	1	133	543	156	260	2.4e-18	92.4
EER87936	96.7	61	1	412	594	2	62	4.8e-27	119.4
EER87919	56.1	155	2	389	835	28	176	2.2e-34	144.8
EER87919	70.0	100	2	386	685	35	127	1.8e-31	135.2
EER87919	58.1	136	2	389	796	31	148	5.1e-31	133.7
EER87919	48.2	170	2	389	820	21	179	2.8e-29	127.9
EER87919	48.1	156	2	389	820	21	149	5.3e-28	123.6
EER87924	51.8	85	1	1	255	1	81	2.0e-18	89.4
EER87924	51.8	85	1	1	255	1	81	4.3e-18	88.2
EER87819	91.1	90	3	2175	2444	111	200	1.5e-45	183.7
EER87819	57.3	89	3	4734	5000	253	312	6.2e-20	98.6
EER87819	50.6	81	1	427	657	41	113	6.7e-14	78.6
EER87819	85.7	28	1	4570	4653	225	252	1.9e-08	60.5
EER87819	78.1	32	2	209	304	8	39	5.5e-08	58.9
EER87819	83.3	30	1	3763	3852	199	228	1.0e-06	54.7
EER87819	68.0	25	1	5095	5169	314	338	4.0e-03	42.7
EER87819	88.9	90	3	2175	2444	110	199	3.6e-44	179.1
EER87819	56.8	88	3	4734	4997	252	310	4.0e-19	95.9
EER87819	68.9	45	1	421	555	38	82	9.6e-13	74.7
EER87819	85.7	28	1	4570	4653	224	251	4.2e-08	59.3
EER87819	80.6	31	2	212	304	8	38	9.3e-08	58.2
EER87819	86.7	30	1	3763	3852	198	227	4.6e-07	55.8
EER87819	73.1	26	1	5092	5169	312	337	1.6e-04	47.4
EER87819	39.7	63	3	2256	2444	149	211	5.1e-06	52.4
EER87819	28.9	90	3	4728	4997	242	302	9.6e-05	48.1
EER87819	41.9	43	1	427	555	37	79	1.3e-04	47.8
EER87904	33.9	177	2	101	574	3	178	8.2e-23	107.8
EER87904	32.8	67	3	1275	1475	234	300	4.9e-07	55.5
EER87904	43.1	116	3	1128	1475	151	265	6.5e-20	98.2
EER87904	33.7	95	2	1619	1897	248	342	2.0e-08	60.1
EER87904	43.1	116	3	1143	1475	115	230	8.5e-20	97.8
EER87904	38.4	73	2	1667	1882	229	301	3.7e-07	55.8
EER87904	43.1	116	3	1143	1475	115	230	1.1e-19	97.4
EER87904	38.4	73	2	1667	1882	229	301	2.2e-07	56.6
EER87904	43.5	115	3	1143	1475	110	224	1.5e-19	97.1
EER87904	38.5	65	2	1667	1849	223	287	4.9e-07	55.5
EER87847	38.2	220	1	2662	3321	355	497	2.1e-34	146.4
EER87847	27.6	301	2	1328	2212	182	324	8.6e-20	97.8
EER87847	70.0	30	1	1189	1278	170	199	1.2e-05	50.8
EER87847	69.6	23	2	605	673	109	131	1.9e-03	43.5
EER87847	32.4	219	1	2662	3318	334	477	7.5e-24	111.3
EER87847	26.1	283	2	1367	2215	174	298	3.4e-16	85.9
EER87847	63.3	30	1	1189	1278	143	172	7.8e-05	48.1
EER87847	64.0	25	2	599	673	80	104	1.5e-03	43.9
EER87847	34.1	211	1	2662	3291	404	542	9.8e-24	110.9
EER87847	26.1	284	2	1367	2218	243	370	7.5e-16	84.7
EER87847	32.6	218	1	2638	3291	318	462	4.9e-23	108.6
EER87847	25.8	283	2	1367	2215	166	290	1.0e-17	90.9
EER87847	63.3	30	1	1189	1278	135	164	1.3e-04	47.4
EER87847	64.0	25	2	599	673	72	96	1.9e-03	43.5
EER87847	32.2	211	1	2662	3291	413	553	8.3e-23	107.8
EER87847	32.7	156	2	1367	1834	252	345	3.5e-13	75.9
EER87847	54.5	33	2	2120	2218	347	379	2.3e-04	46.6
EER87934	63.3	139	3	1083	1499	132	270	7.2e-46	184.1
EER87934	64.4	59	1	817	993	81	136	3.2e-14	79.0
