SOLYC00G009090.3.1	67.4	301	1	2896	3780	680	970	1.9e-112	405.6
SOLYC00G009090.3.1	87.3	126	3	3828	4205	948	1072	5.7e-56	218.0
SOLYC00G009090.3.1	56.7	203	1	3112	3687	764	966	2.6e-64	245.7
SOLYC00G009090.3.1	55.2	105	3	3828	4142	967	1066	2.5e-27	122.9
SOLYC00G009090.3.1	55.9	202	1	3109	3687	764	965	1.7e-63	243.0
SOLYC00G009090.3.1	51.4	111	3	3828	4160	966	1072	3.3e-27	122.5
SOLYC00G009090.3.1	44.8	277	1	2959	3780	639	889	2.9e-60	232.3
SOLYC00G009090.3.1	47.3	110	3	3828	4154	867	972	6.6e-20	98.2
SOLYC00G009090.3.1	42.5	315	1	2896	3780	619	918	1.8e-57	223.0
SOLYC00G009090.3.1	42.5	106	3	3828	4145	896	1001	3.9e-20	99.0
SOLYC00G007270.3.1	75.0	104	1	3127	3438	147	245	3.5e-37	155.2
SOLYC00G007270.3.1	93.2	44	1	2209	2340	80	123	5.2e-17	88.2
SOLYC00G007270.3.1	87.2	39	3	2871	2987	123	161	2.3e-12	72.8
SOLYC00G007270.3.1	48.7	78	1	1084	1317	34	79	6.6e-12	71.2
SOLYC00G007270.3.1	93.5	31	2	647	739	5	35	1.3e-10	67.0
SOLYC00G007270.3.1	59.6	104	1	3127	3438	149	247	8.6e-28	124.0
SOLYC00G007270.3.1	72.7	44	1	2209	2340	82	125	2.5e-11	69.3
SOLYC00G007270.3.1	55.2	58	3	2835	3008	118	170	3.6e-10	65.5
SOLYC00G007270.3.1	69.7	33	2	647	739	5	37	3.9e-04	45.4
SOLYC00G007270.3.1	50.0	40	1	1084	1203	36	75	5.1e-04	45.1
SOLYC00G007270.3.1	61.2	85	1	3184	3438	161	245	1.3e-23	110.2
SOLYC00G007270.3.1	72.7	44	1	2209	2340	80	123	7.1e-14	77.8
SOLYC00G007270.3.1	72.1	43	3	2871	2999	123	165	2.5e-11	69.3
SOLYC00G007270.3.1	83.3	30	2	650	739	6	35	9.9e-08	57.4
SOLYC00G007270.3.1	62.5	32	1	1084	1179	34	65	5.1e-04	45.1
SOLYC00G007270.3.1	88.6	44	1	2209	2340	80	123	2.0e-16	86.3
SOLYC00G007270.3.1	87.2	39	3	2871	2987	123	161	8.7e-12	70.9
SOLYC00G007270.3.1	71.2	52	1	3127	3282	147	193	1.1e-11	70.5
SOLYC00G007270.3.1	93.5	31	2	647	739	5	35	1.3e-10	67.0
SOLYC00G007270.3.1	74.1	27	1	1084	1164	34	60	1.1e-03	43.9
SOLYC00G007180.1.1	45.2	168	1	16	504	3	169	1.1e-41	168.7
SOLYC00G007180.1.1	46.9	194	2	749	1306	164	352	6.6e-39	159.5
SOLYC00G007180.1.1	48.2	195	2	749	1306	165	353	3.5e-40	163.7
SOLYC00G007180.1.1	41.6	166	1	19	504	5	170	1.1e-33	142.1
SOLYC00G007180.1.1	42.2	192	2	749	1306	158	346	1.3e-34	145.2
SOLYC00G007180.1.1	41.2	165	1	10	504	2	163	2.2e-34	144.4
SOLYC00G007180.1.1	39.4	193	2	752	1306	159	349	2.4e-33	141.0
SOLYC00G007180.1.1	44.3	149	1	82	504	15	163	6.0e-32	136.3
SOLYC00G007180.1.1	42.9	203	2	749	1306	156	348	2.1e-32	137.9
SOLYC00G007180.1.1	40.0	165	1	13	504	2	161	7.9e-32	136.0
SOLYC00G007110.3.1	28.1	310	-2	8944	8054	64	360	5.4e-25	117.5
SOLYC00G007110.3.1	29.8	124	-2	8935	8567	22	144	7.8e-08	60.5
SOLYC00G007330.2.1	45.5	44	1	1069	1200	418	460	3.7e-04	43.9
SOLYC00G006487.1.1	34.0	106	3	138	443	227	330	1.6e-08	57.0
SOLYC00G006487.1.1	44.0	50	1	4	153	181	230	8.9e-04	41.2
SOLYC00G006487.1.1	34.0	106	3	138	443	282	385	1.6e-08	57.0
SOLYC00G006487.1.1	44.0	50	1	4	153	236	285	8.9e-04	41.2
SOLYC00G006487.1.1	34.8	92	3	141	404	219	309	4.7e-05	45.4
SOLYC00G005080.2.1	98.8	81	1	1	243	1499	1579	3.5e-41	164.9
SOLYC00G005080.2.1	98.8	81	1	1	243	1499	1579	3.5e-41	164.9
SOLYC00G005080.2.1	98.8	81	1	1	243	1499	1579	3.5e-41	164.9
SOLYC00G005080.2.1	97.5	81	1	1	243	1509	1589	2.9e-40	161.8
SOLYC00G005080.2.1	97.5	81	1	1	243	1498	1578	2.9e-40	161.8
SOLYC00G005480.1.1	71.4	28	3	210	293	22	49	1.6e-05	48.9
SOLYC00G011880.3.1	60.0	30	3	2352	2441	96	125	1.6e-05	49.7
SOLYC00G011880.3.1	56.7	30	3	2352	2441	94	123	4.8e-05	48.1
SOLYC00G011880.3.1	68.8	32	2	1751	1846	64	95	1.8e-04	46.2
SOLYC00G011880.3.1	72.0	25	1	886	960	41	65	4.5e-03	41.6
SOLYC00G011880.3.1	76.0	25	1	886	960	41	65	1.8e-04	46.2
SOLYC00G011880.3.1	65.6	32	2	1751	1846	64	95	1.2e-03	43.5
SOLYC00G011880.3.1	54.8	31	3	2352	2441	94	124	3.4e-03	42.0
