KQJ81422	30.4	115	3	1470	1796	790	894	2.4e-07	55.1
KQJ81422	27.4	113	3	1470	1796	757	860	5.4e-07	53.9
KQJ81422	25.9	108	3	1488	1796	759	862	6.0e-06	50.4
KQJ81403	40.4	622	1	2146	4011	54	382	1.7e-104	379.4
KQJ81403	85.7	42	2	4901	5026	432	473	8.9e-13	74.7
KQJ81403	85.3	34	1	4726	4827	401	434	3.2e-10	66.2
KQJ81403	63.7	204	1	2188	2799	59	262	9.0e-74	277.3
KQJ81403	71.9	64	1	3820	4011	310	373	1.5e-23	110.5
KQJ81403	74.5	47	2	3533	3673	260	306	6.8e-13	75.1
KQJ81403	67.6	34	1	4726	4827	392	425	2.1e-06	53.5
KQJ81403	46.7	214	1	2158	2799	53	264	2.7e-46	186.0
KQJ81403	56.2	64	1	3820	4011	312	374	2.7e-17	89.7
KQJ81403	67.3	55	2	3521	3685	258	312	3.6e-14	79.3
KQJ81403	48.9	45	2	4901	5035	424	468	4.0e-05	49.3
KQJ81403	44.7	215	1	2158	2799	50	263	1.6e-41	170.2
KQJ81403	56.2	64	1	3820	4011	311	373	6.6e-16	85.1
KQJ81403	60.0	55	2	3521	3685	257	311	1.5e-12	73.9
KQJ81403	50.9	57	2	4898	5068	422	478	7.3e-07	55.1
KQJ81405	39.1	156	2	2048	2515	624	732	1.7e-18	93.6
KQJ81405	36.5	156	2	2048	2515	616	724	1.8e-15	83.6
KQJ81455	66.7	387	1	4	1161	13	369	1.1e-151	534.3
KQJ81455	65.9	387	1	4	1161	12	368	2.8e-150	529.6
KQJ81455	65.5	391	1	4	1170	5	366	3.7e-150	529.3
KQJ81455	65.5	385	1	10	1161	10	364	5.0e-147	518.8
KQJ81455	64.8	389	1	10	1161	16	375	1.1e-146	517.7
KQJ81448	61.1	126	2	9437	9808	416	512	1.4e-31	138.3
KQJ81448	72.1	68	3	2589	2792	145	211	1.0e-18	95.5
KQJ81448	76.9	52	3	7554	7709	320	370	9.8e-17	89.0
KQJ81448	74.0	50	2	4151	4300	207	256	2.4e-15	84.3
