OMO49390	12014	1005	0.8896000000000001	0.17015907676472625
OMO49358	2175	699	1.0737	0.32833477688430535
OMO49370	3732	279	0.5905999999999999	-0.07875609288907713
OMO49368	5340	366	0.9798	0.17650541897694375
OMO49489	507	507	0.8752000000000001	0.21243883905020752
OMO49396	6363	231	0.5726999999999999	0.046951579919947944
OMO49422	66	66	0.8995	0.09438634144892324
OMO49430	2945	2304	1.0954	0.2380233462535076
OMO49417	10302	315	0.4803	-0.08573359461319462
OMO49454	725	186	0.6322000000000001	-0.21025489981070938
OMO49452	6192	333	0.9626999999999999	0.17336111196600235
OMO49488	1176	1176	0.7552	0.1546591962703398
OMO49550	2131	345	0.6145	-0.033555503097414
OMO49490	2638	369	0.9651000000000001	0.10155019172421138
OMO49537	1149	1149	0.6596	0.12100412226631649
OMO49552	310	222	0.5552999999999999	0.1663452237706992
OMO49520	9852	675	1.0352000000000001	0.23534098051198082
OMO49545	2378	447	1.2925	0.2759749026390981
OMO49585	2654	927	0.9428000000000001	0.21313827825033121
OMO49588	947	141	0.7119	0.03861387832137268
OMO49528	102	102	0.8138	0.06580919218610537
OMO49946	1425	1425	0.9823999999999999	0.2983628897464066
OMO49914	2901	645	0.9756000000000001	0.19033276312010733
OMO49723	3388	651	1.052	0.26125548982884433
OMO49691	564	564	0.9794	0.2794000178322858
OMO49828	8001	1266	1.0837	0.26683614722981724
OMO49954	3282	402	0.9175	0.013234520991897106
OMO49635	258	132	0.7767	0.15779944038325108
OMO49899	1579	954	0.5988	0.17075160195730482
OMO49784	2160	474	0.7377	-0.008322731512925965
OMO49656	760	261	1.2442	0.21176987393130986
OMO49814	491	108	0.8935	-0.4516564685144286
OMO49839	81	81	0.8403	0.04243878736874985
OMO49830	3790	354	0.6493	-0.01439462559931198
OMO49701	252	252	1.1264	0.3915845670095442
OMO49626	4899	675	0.8432999999999999	0.11655088901471597
OMO49898	3935	1311	1.0068	0.21775927731550038
OMO49732	10901	1188	0.9074	0.239890791251773
OMO49787	1050	1050	0.7202000000000001	0.10543414673271301
